,,game_id,game_no,opp,play_type,play_direction,yards_gained
SEA,138,2019122915,16,SF,short pass,left,90
SEA,139,2019122915,16,SF,short pass,middle,62
SEA,140,2019122915,16,SF,short pass,right,57
SEA,141,2019122915,16,SF,long pass,left,24
SEA,142,2019122915,16,SF,long pass,middle,0
SEA,143,2019122915,16,SF,long pass,right,0
JAX,0,2019090802,1,KC,run,left,11
JAX,1,2019090802,1,KC,run,middle,56
JAX,2,2019090802,1,KC,run,right,14
JAX,3,2019090802,1,KC,short pass,left,80
JAX,4,2019090802,1,KC,short pass,middle,55
JAX,5,2019090802,1,KC,short pass,right,18
JAX,6,2019090802,1,KC,long pass,left,0
JAX,7,2019090802,1,KC,long pass,middle,106
JAX,8,2019090802,1,KC,long pass,right,91
JAX,9,2019091504,2,HOU,run,left,22
JAX,10,2019091504,2,HOU,run,middle,31
JAX,11,2019091504,2,HOU,run,right,50
JAX,12,2019091504,2,HOU,short pass,left,81
JAX,13,2019091504,2,HOU,short pass,middle,12
JAX,14,2019091504,2,HOU,short pass,right,89
JAX,15,2019091504,2,HOU,long pass,left,0
JAX,16,2019091504,2,HOU,long pass,middle,0
JAX,17,2019091504,2,HOU,long pass,right,31
JAX,18,2019091900,3,TEN,run,left,-7
JAX,19,2019091900,3,TEN,run,middle,91
JAX,20,2019091900,3,TEN,run,right,5
JAX,21,2019091900,3,TEN,short pass,left,55
JAX,22,2019091900,3,TEN,short pass,middle,23
JAX,23,2019091900,3,TEN,short pass,right,39
JAX,24,2019091900,3,TEN,long pass,left,22
JAX,25,2019091900,3,TEN,long pass,middle,0
JAX,26,2019091900,3,TEN,long pass,right,65
JAX,27,2019092911,4,DEN,run,left,214
JAX,28,2019092911,4,DEN,run,middle,42
JAX,29,2019092911,4,DEN,run,right,13
JAX,30,2019092911,4,DEN,short pass,left,59
JAX,31,2019092911,4,DEN,short pass,middle,37
JAX,32,2019092911,4,DEN,short pass,right,42
JAX,33,2019092911,4,DEN,long pass,left,32
JAX,34,2019092911,4,DEN,long pass,middle,19
JAX,35,2019092911,4,DEN,long pass,right,24
JAX,36,2019100600,5,CAR,run,left,80
JAX,37,2019100600,5,CAR,run,middle,58
JAX,38,2019100600,5,CAR,run,right,12
JAX,39,2019100600,5,CAR,short pass,left,81
JAX,40,2019100600,5,CAR,short pass,middle,49
JAX,41,2019100600,5,CAR,short pass,right,120
JAX,42,2019100600,5,CAR,long pass,left,63
JAX,43,2019100600,5,CAR,long pass,middle,0
JAX,44,2019100600,5,CAR,long pass,right,61
JAX,45,2019101303,6,NO,run,left,32
JAX,46,2019101303,6,NO,run,middle,40
JAX,47,2019101303,6,NO,run,right,4
JAX,48,2019101303,6,NO,short pass,left,55
JAX,49,2019101303,6,NO,short pass,middle,46
JAX,50,2019101303,6,NO,short pass,right,40
JAX,51,2019101303,6,NO,long pass,left,0
JAX,52,2019101303,6,NO,long pass,middle,22
JAX,53,2019101303,6,NO,long pass,right,0
JAX,54,2019102002,7,CIN,run,left,127
JAX,55,2019102002,7,CIN,run,middle,31
JAX,56,2019102002,7,CIN,run,right,59
JAX,57,2019102002,7,CIN,short pass,left,39
JAX,58,2019102002,7,CIN,short pass,middle,63
JAX,59,2019102002,7,CIN,short pass,right,29
JAX,60,2019102002,7,CIN,long pass,left,0
JAX,61,2019102002,7,CIN,long pass,middle,29
JAX,62,2019102002,7,CIN,long pass,right,95
JAX,63,2019102705,8,NYJ,run,left,14
JAX,64,2019102705,8,NYJ,run,middle,99
JAX,65,2019102705,8,NYJ,run,right,2
JAX,66,2019102705,8,NYJ,short pass,left,70
JAX,67,2019102705,8,NYJ,short pass,middle,51
JAX,68,2019102705,8,NYJ,short pass,right,59
JAX,69,2019102705,8,NYJ,long pass,left,0
JAX,70,2019102705,8,NYJ,long pass,middle,70
JAX,71,2019102705,8,NYJ,long pass,right,29
JAX,72,2019110300,9,HOU,run,left,13
JAX,73,2019110300,9,HOU,run,middle,30
JAX,74,2019110300,9,HOU,run,right,31
JAX,75,2019110300,9,HOU,short pass,left,91
JAX,76,2019110300,9,HOU,short pass,middle,74
JAX,77,2019110300,9,HOU,short pass,right,70
JAX,78,2019110300,9,HOU,long pass,left,0
JAX,79,2019110300,9,HOU,long pass,middle,43
JAX,80,2019110300,9,HOU,long pass,right,31
JAX,81,2019111703,10,IND,run,left,6
JAX,82,2019111703,10,IND,run,middle,21
JAX,83,2019111703,10,IND,run,right,2
JAX,84,2019111703,10,IND,short pass,left,68
JAX,85,2019111703,10,IND,short pass,middle,63
JAX,86,2019111703,10,IND,short pass,right,121
JAX,87,2019111703,10,IND,long pass,left,24
JAX,88,2019111703,10,IND,long pass,middle,0
JAX,89,2019111703,10,IND,long pass,right,20
JAX,90,2019112408,11,TEN,run,left,41
JAX,91,2019112408,11,TEN,run,middle,42
JAX,92,2019112408,11,TEN,run,right,34
JAX,93,2019112408,11,TEN,short pass,left,118
JAX,94,2019112408,11,TEN,short pass,middle,34
JAX,95,2019112408,11,TEN,short pass,right,83
JAX,96,2019112408,11,TEN,long pass,left,16
JAX,97,2019112408,11,TEN,long pass,middle,21
JAX,98,2019112408,11,TEN,long pass,right,0
JAX,99,2019120104,12,TB,run,left,8
JAX,100,2019120104,12,TB,run,middle,34
JAX,101,2019120104,12,TB,run,right,7
JAX,102,2019120104,12,TB,short pass,left,89
JAX,103,2019120104,12,TB,short pass,middle,0
JAX,104,2019120104,12,TB,short pass,right,82
JAX,105,2019120104,12,TB,long pass,left,39
JAX,106,2019120104,12,TB,long pass,middle,0
JAX,107,2019120104,12,TB,long pass,right,30
JAX,108,2019120809,13,LAC,run,left,12
JAX,109,2019120809,13,LAC,run,middle,69
JAX,110,2019120809,13,LAC,run,right,7
JAX,111,2019120809,13,LAC,short pass,left,67
JAX,112,2019120809,13,LAC,short pass,middle,31
JAX,113,2019120809,13,LAC,short pass,right,51
JAX,114,2019120809,13,LAC,long pass,left,0
JAX,115,2019120809,13,LAC,long pass,middle,0
JAX,116,2019120809,13,LAC,long pass,right,22
JAX,117,2019121510,14,OAK,run,left,31
JAX,118,2019121510,14,OAK,run,middle,42
JAX,119,2019121510,14,OAK,run,right,4
JAX,120,2019121510,14,OAK,short pass,left,5
JAX,121,2019121510,14,OAK,short pass,middle,81
JAX,122,2019121510,14,OAK,short pass,right,40
JAX,123,2019121510,14,OAK,long pass,left,75
JAX,124,2019121510,14,OAK,long pass,middle,0
JAX,125,2019121510,14,OAK,long pass,right,0
JAX,126,2019122205,15,ATL,run,left,75
JAX,127,2019122205,15,ATL,run,middle,0
JAX,128,2019122205,15,ATL,run,right,41
JAX,129,2019122205,15,ATL,short pass,left,55
JAX,130,2019122205,15,ATL,short pass,middle,0
JAX,131,2019122205,15,ATL,short pass,right,68
JAX,132,2019122205,15,ATL,long pass,left,0
JAX,133,2019122205,15,ATL,long pass,middle,0
JAX,134,2019122205,15,ATL,long pass,right,65
JAX,135,2019122907,16,IND,run,left,38
JAX,136,2019122907,16,IND,run,middle,26
JAX,137,2019122907,16,IND,run,right,6
JAX,138,2019122907,16,IND,short pass,left,31
JAX,139,2019122907,16,IND,short pass,middle,26
JAX,140,2019122907,16,IND,short pass,right,139
JAX,141,2019122907,16,IND,long pass,left,45
JAX,142,2019122907,16,IND,long pass,middle,19
JAX,143,2019122907,16,IND,long pass,right,35
MIN,0,2019090804,1,ATL,run,left,54
MIN,1,2019090804,1,ATL,run,middle,31
MIN,2,2019090804,1,ATL,run,right,89
MIN,3,2019090804,1,ATL,short pass,left,52
MIN,4,2019090804,1,ATL,short pass,middle,0
MIN,5,2019090804,1,ATL,short pass,right,15
MIN,6,2019090804,1,ATL,long pass,left,0
MIN,7,2019090804,1,ATL,long pass,middle,0
MIN,8,2019090804,1,ATL,long pass,right,31
MIN,9,2019091503,2,GB,run,left,146
MIN,10,2019091503,2,GB,run,middle,19
MIN,11,2019091503,2,GB,run,right,33
MIN,12,2019091503,2,GB,short pass,left,17
MIN,13,2019091503,2,GB,short pass,middle,72
MIN,14,2019091503,2,GB,short pass,right,46
MIN,15,2019091503,2,GB,long pass,left,20
MIN,16,2019091503,2,GB,long pass,middle,45
MIN,17,2019091503,2,GB,long pass,right,30
MIN,18,2019092205,3,OAK,run,left,141
MIN,19,2019092205,3,OAK,run,middle,29
MIN,20,2019092205,3,OAK,run,right,43
MIN,21,2019092205,3,OAK,short pass,left,52
MIN,22,2019092205,3,OAK,short pass,middle,23
MIN,23,2019092205,3,OAK,short pass,right,38
MIN,24,2019092205,3,OAK,long pass,left,0
MIN,25,2019092205,3,OAK,long pass,middle,0
MIN,26,2019092205,3,OAK,long pass,right,61
MIN,27,2019092910,4,CHI,run,left,25
MIN,28,2019092910,4,CHI,run,middle,0
MIN,29,2019092910,4,CHI,run,right,15
MIN,30,2019092910,4,CHI,short pass,left,32
MIN,31,2019092910,4,CHI,short pass,middle,38
MIN,32,2019092910,4,CHI,short pass,right,124
MIN,33,2019092910,4,CHI,long pass,left,0
MIN,34,2019092910,4,CHI,long pass,middle,0
MIN,35,2019092910,4,CHI,long pass,right,39
MIN,36,2019100604,5,NYG,run,left,80
MIN,37,2019100604,5,NYG,run,middle,13
MIN,38,2019100604,5,NYG,run,right,119
MIN,39,2019100604,5,NYG,short pass,left,129
MIN,40,2019100604,5,NYG,short pass,middle,42
MIN,41,2019100604,5,NYG,short pass,right,107
MIN,42,2019100604,5,NYG,long pass,left,28
MIN,43,2019100604,5,NYG,long pass,middle,0
MIN,44,2019100604,5,NYG,long pass,right,0
MIN,45,2019101306,6,PHI,run,left,56
MIN,46,2019101306,6,PHI,run,middle,46
MIN,47,2019101306,6,PHI,run,right,21
MIN,48,2019101306,6,PHI,short pass,left,94
MIN,49,2019101306,6,PHI,short pass,middle,18
MIN,50,2019101306,6,PHI,short pass,right,43
MIN,51,2019101306,6,PHI,long pass,left,80
MIN,52,2019101306,6,PHI,long pass,middle,82
MIN,53,2019101306,6,PHI,long pass,right,16
MIN,54,2019102003,7,DET,run,left,83
MIN,55,2019102003,7,DET,run,middle,31
MIN,56,2019102003,7,DET,run,right,55
MIN,57,2019102003,7,DET,short pass,left,69
MIN,58,2019102003,7,DET,short pass,middle,50
MIN,59,2019102003,7,DET,short pass,right,54
MIN,60,2019102003,7,DET,long pass,left,53
MIN,61,2019102003,7,DET,long pass,middle,19
MIN,62,2019102003,7,DET,long pass,right,93
MIN,63,2019102400,8,WAS,run,left,74
MIN,64,2019102400,8,WAS,run,middle,43
MIN,65,2019102400,8,WAS,run,right,44
MIN,66,2019102400,8,WAS,short pass,left,59
MIN,67,2019102400,8,WAS,short pass,middle,56
MIN,68,2019102400,8,WAS,short pass,right,131
MIN,69,2019102400,8,WAS,long pass,left,0
MIN,70,2019102400,8,WAS,long pass,middle,0
MIN,71,2019102400,8,WAS,long pass,right,39
MIN,72,2019110303,9,KC,run,left,44
MIN,73,2019110303,9,KC,run,middle,2
MIN,74,2019110303,9,KC,run,right,50
MIN,75,2019110303,9,KC,short pass,left,73
MIN,76,2019110303,9,KC,short pass,middle,11
MIN,77,2019110303,9,KC,short pass,right,70
MIN,78,2019110303,9,KC,long pass,left,26
MIN,79,2019110303,9,KC,long pass,middle,0
MIN,80,2019110303,9,KC,long pass,right,40
MIN,81,2019111010,10,DAL,run,left,98
MIN,82,2019111010,10,DAL,run,middle,20
MIN,83,2019111010,10,DAL,run,right,35
MIN,84,2019111010,10,DAL,short pass,left,59
MIN,85,2019111010,10,DAL,short pass,middle,66
MIN,86,2019111010,10,DAL,short pass,right,68
MIN,87,2019111010,10,DAL,long pass,left,0
MIN,88,2019111010,10,DAL,long pass,middle,0
MIN,89,2019111010,10,DAL,long pass,right,27
MIN,90,2019111705,11,DEN,run,left,19
MIN,91,2019111705,11,DEN,run,middle,5
MIN,92,2019111705,11,DEN,run,right,13
MIN,93,2019111705,11,DEN,short pass,left,75
MIN,94,2019111705,11,DEN,short pass,middle,49
MIN,95,2019111705,11,DEN,short pass,right,77
MIN,96,2019111705,11,DEN,long pass,left,44
MIN,97,2019111705,11,DEN,long pass,middle,74
MIN,98,2019111705,11,DEN,long pass,right,0
MIN,99,2019120200,12,SEA,run,left,31
MIN,100,2019120200,12,SEA,run,middle,7
MIN,101,2019120200,12,SEA,run,right,40
MIN,102,2019120200,12,SEA,short pass,left,66
MIN,103,2019120200,12,SEA,short pass,middle,50
MIN,104,2019120200,12,SEA,short pass,right,85
MIN,105,2019120200,12,SEA,long pass,left,0
MIN,106,2019120200,12,SEA,long pass,middle,0
MIN,107,2019120200,12,SEA,long pass,right,75
MIN,108,2019120805,13,DET,run,left,48
MIN,109,2019120805,13,DET,run,middle,16
MIN,110,2019120805,13,DET,run,right,57
MIN,111,2019120805,13,DET,short pass,left,70
MIN,112,2019120805,13,DET,short pass,middle,20
MIN,113,2019120805,13,DET,short pass,right,72
MIN,114,2019120805,13,DET,long pass,left,36
MIN,115,2019120805,13,DET,long pass,middle,0
MIN,116,2019120805,13,DET,long pass,right,44
MIN,117,2019121513,14,LAC,run,left,63
MIN,118,2019121513,14,LAC,run,middle,35
MIN,119,2019121513,14,LAC,run,right,42
MIN,120,2019121513,14,LAC,short pass,left,41
MIN,121,2019121513,14,LAC,short pass,middle,42
MIN,122,2019121513,14,LAC,short pass,right,18
MIN,123,2019121513,14,LAC,long pass,left,46
MIN,124,2019121513,14,LAC,long pass,middle,38
MIN,125,2019121513,14,LAC,long pass,right,22
MIN,126,2019122300,15,GB,run,left,21
MIN,127,2019122300,15,GB,run,middle,25
MIN,128,2019122300,15,GB,run,right,11
MIN,129,2019122300,15,GB,short pass,left,31
MIN,130,2019122300,15,GB,short pass,middle,25
MIN,131,2019122300,15,GB,short pass,right,17
MIN,132,2019122300,15,GB,long pass,left,0
MIN,133,2019122300,15,GB,long pass,middle,28
MIN,134,2019122300,15,GB,long pass,right,21
MIN,135,2019122909,16,CHI,run,left,93
MIN,136,2019122909,16,CHI,run,middle,2
MIN,137,2019122909,16,CHI,run,right,79
MIN,138,2019122909,16,CHI,short pass,left,38
MIN,139,2019122909,16,CHI,short pass,middle,26
MIN,140,2019122909,16,CHI,short pass,right,27
MIN,141,2019122909,16,CHI,long pass,left,35
MIN,142,2019122909,16,CHI,long pass,middle,0
MIN,143,2019122909,16,CHI,long pass,right,0
CLE,0,2019090801,1,TEN,run,left,46
CLE,1,2019090801,1,TEN,run,middle,29
CLE,2,2019090801,1,TEN,run,right,27
CLE,3,2019090801,1,TEN,short pass,left,62
CLE,4,2019090801,1,TEN,short pass,middle,23
CLE,5,2019090801,1,TEN,short pass,right,84
CLE,6,2019090801,1,TEN,long pass,left,0
CLE,7,2019090801,1,TEN,long pass,middle,58
CLE,8,2019090801,1,TEN,long pass,right,58
CLE,9,2019091600,2,NYJ,run,left,45
CLE,10,2019091600,2,NYJ,run,middle,7
CLE,11,2019091600,2,NYJ,run,right,18
CLE,12,2019091600,2,NYJ,short pass,left,58
CLE,13,2019091600,2,NYJ,short pass,middle,98
CLE,14,2019091600,2,NYJ,short pass,right,42
CLE,15,2019091600,2,NYJ,long pass,left,48
CLE,16,2019091600,2,NYJ,long pass,middle,25
CLE,17,2019091600,2,NYJ,long pass,right,54
CLE,18,2019092213,3,LA,run,left,50
CLE,19,2019092213,3,LA,run,middle,-1
CLE,20,2019092213,3,LA,run,right,46
CLE,21,2019092213,3,LA,short pass,left,78
CLE,22,2019092213,3,LA,short pass,middle,43
CLE,23,2019092213,3,LA,short pass,right,28
CLE,24,2019092213,3,LA,long pass,left,0
CLE,25,2019092213,3,LA,long pass,middle,27
CLE,26,2019092213,3,LA,long pass,right,19
CLE,27,2019092901,4,BAL,run,left,26
CLE,28,2019092901,4,BAL,run,middle,18
CLE,29,2019092901,4,BAL,run,right,150
CLE,30,2019092901,4,BAL,short pass,left,26
CLE,31,2019092901,4,BAL,short pass,middle,178
CLE,32,2019092901,4,BAL,short pass,right,62
CLE,33,2019092901,4,BAL,long pass,left,0
CLE,34,2019092901,4,BAL,long pass,middle,0
CLE,35,2019092901,4,BAL,long pass,right,76
CLE,36,2019100700,5,SF,run,left,15
CLE,37,2019100700,5,SF,run,middle,50
CLE,38,2019100700,5,SF,run,right,37
CLE,39,2019100700,5,SF,short pass,left,13
CLE,40,2019100700,5,SF,short pass,middle,12
CLE,41,2019100700,5,SF,short pass,right,32
CLE,42,2019100700,5,SF,long pass,left,0
CLE,43,2019100700,5,SF,long pass,middle,0
CLE,44,2019100700,5,SF,long pass,right,63
CLE,45,2019101302,6,SEA,run,left,133
CLE,46,2019101302,6,SEA,run,middle,8
CLE,47,2019101302,6,SEA,run,right,16
CLE,48,2019101302,6,SEA,short pass,left,64
CLE,49,2019101302,6,SEA,short pass,middle,5
CLE,50,2019101302,6,SEA,short pass,right,63
CLE,51,2019101302,6,SEA,long pass,left,18
CLE,52,2019101302,6,SEA,long pass,middle,0
CLE,53,2019101302,6,SEA,long pass,right,99
CLE,54,2019102711,7,NE,run,left,61
CLE,55,2019102711,7,NE,run,middle,25
CLE,56,2019102711,7,NE,run,right,73
CLE,57,2019102711,7,NE,short pass,left,73
CLE,58,2019102711,7,NE,short pass,middle,1
CLE,59,2019102711,7,NE,short pass,right,47
CLE,60,2019102711,7,NE,long pass,left,21
CLE,61,2019102711,7,NE,long pass,middle,0
CLE,62,2019102711,7,NE,long pass,right,52
CLE,63,2019110309,8,DEN,run,left,41
CLE,64,2019110309,8,DEN,run,middle,34
CLE,65,2019110309,8,DEN,run,right,15
CLE,66,2019110309,8,DEN,short pass,left,162
CLE,67,2019110309,8,DEN,short pass,middle,44
CLE,68,2019110309,8,DEN,short pass,right,67
CLE,69,2019110309,8,DEN,long pass,left,0
CLE,70,2019110309,8,DEN,long pass,middle,0
CLE,71,2019110309,8,DEN,long pass,right,0
CLE,72,2019111002,9,BUF,run,left,64
CLE,73,2019111002,9,BUF,run,middle,0
CLE,74,2019111002,9,BUF,run,right,84
CLE,75,2019111002,9,BUF,short pass,left,67
CLE,76,2019111002,9,BUF,short pass,middle,5
CLE,77,2019111002,9,BUF,short pass,right,125
CLE,78,2019111002,9,BUF,long pass,left,24
CLE,79,2019111002,9,BUF,long pass,middle,0
CLE,80,2019111002,9,BUF,long pass,right,17
CLE,81,2019111400,10,PIT,run,left,31
CLE,82,2019111400,10,PIT,run,middle,8
CLE,83,2019111400,10,PIT,run,right,66
CLE,84,2019111400,10,PIT,short pass,left,18
CLE,85,2019111400,10,PIT,short pass,middle,26
CLE,86,2019111400,10,PIT,short pass,right,41
CLE,87,2019111400,10,PIT,long pass,left,0
CLE,88,2019111400,10,PIT,long pass,middle,67
CLE,89,2019111400,10,PIT,long pass,right,41
CLE,90,2019112404,11,MIA,run,left,59
CLE,91,2019112404,11,MIA,run,middle,5
CLE,92,2019112404,11,MIA,run,right,84
CLE,93,2019112404,11,MIA,short pass,left,115
CLE,94,2019112404,11,MIA,short pass,middle,9
CLE,95,2019112404,11,MIA,short pass,right,96
CLE,96,2019112404,11,MIA,long pass,left,54
CLE,97,2019112404,11,MIA,long pass,middle,35
CLE,98,2019112404,11,MIA,long pass,right,18
CLE,99,2019120110,12,PIT,run,left,56
CLE,100,2019120110,12,PIT,run,middle,18
CLE,101,2019120110,12,PIT,run,right,32
CLE,102,2019120110,12,PIT,short pass,left,88
CLE,103,2019120110,12,PIT,short pass,middle,51
CLE,104,2019120110,12,PIT,short pass,right,15
CLE,105,2019120110,12,PIT,long pass,left,0
CLE,106,2019120110,12,PIT,long pass,middle,23
CLE,107,2019120110,12,PIT,long pass,right,19
CLE,108,2019120802,13,CIN,run,left,67
CLE,109,2019120802,13,CIN,run,middle,0
CLE,110,2019120802,13,CIN,run,right,80
CLE,111,2019120802,13,CIN,short pass,left,102
CLE,112,2019120802,13,CIN,short pass,middle,47
CLE,113,2019120802,13,CIN,short pass,right,5
CLE,114,2019120802,13,CIN,long pass,left,18
CLE,115,2019120802,13,CIN,long pass,middle,20
CLE,116,2019120802,13,CIN,long pass,right,0
CLE,117,2019121509,14,ARI,run,left,75
CLE,118,2019121509,14,ARI,run,middle,64
CLE,119,2019121509,14,ARI,run,right,13
CLE,120,2019121509,14,ARI,short pass,left,75
CLE,121,2019121509,14,ARI,short pass,middle,47
CLE,122,2019121509,14,ARI,short pass,right,61
CLE,123,2019121509,14,ARI,long pass,left,17
CLE,124,2019121509,14,ARI,long pass,middle,26
CLE,125,2019121509,14,ARI,long pass,right,21
CLE,126,2019122206,15,BAL,run,left,37
CLE,127,2019122206,15,BAL,run,middle,0
CLE,128,2019122206,15,BAL,run,right,21
CLE,129,2019122206,15,BAL,short pass,left,61
CLE,130,2019122206,15,BAL,short pass,middle,14
CLE,131,2019122206,15,BAL,short pass,right,61
CLE,132,2019122206,15,BAL,long pass,left,0
CLE,133,2019122206,15,BAL,long pass,middle,23
CLE,134,2019122206,15,BAL,long pass,right,33
CLE,135,2019122903,16,CIN,run,left,31
CLE,136,2019122903,16,CIN,run,middle,27
CLE,137,2019122903,16,CIN,run,right,16
CLE,138,2019122903,16,CIN,short pass,left,12
CLE,139,2019122903,16,CIN,short pass,middle,11
CLE,140,2019122903,16,CIN,short pass,right,10
CLE,141,2019122903,16,CIN,long pass,left,45
CLE,142,2019122903,16,CIN,long pass,middle,56
CLE,143,2019122903,16,CIN,long pass,right,145
GB,0,2019090500,1,CHI,run,left,31
GB,1,2019090500,1,CHI,run,middle,0
GB,2,2019090500,1,CHI,run,right,18
GB,3,2019090500,1,CHI,short pass,left,30
GB,4,2019090500,1,CHI,short pass,middle,21
GB,5,2019090500,1,CHI,short pass,right,49
GB,6,2019090500,1,CHI,long pass,left,0
GB,7,2019090500,1,CHI,long pass,middle,75
GB,8,2019090500,1,CHI,long pass,right,28
GB,9,2019091503,2,MIN,run,left,61
GB,10,2019091503,2,MIN,run,middle,18
GB,11,2019091503,2,MIN,run,right,65
GB,12,2019091503,2,MIN,short pass,left,22
GB,13,2019091503,2,MIN,short pass,middle,69
GB,14,2019091503,2,MIN,short pass,right,58
GB,15,2019091503,2,MIN,long pass,left,21
GB,16,2019091503,2,MIN,long pass,middle,0
GB,17,2019091503,2,MIN,long pass,right,39
GB,18,2019092202,3,DEN,run,left,25
GB,19,2019092202,3,DEN,run,middle,28
GB,20,2019092202,3,DEN,run,right,25
GB,21,2019092202,3,DEN,short pass,left,61
GB,22,2019092202,3,DEN,short pass,middle,16
GB,23,2019092202,3,DEN,short pass,right,41
GB,24,2019092202,3,DEN,long pass,left,55
GB,25,2019092202,3,DEN,long pass,middle,40
GB,26,2019092202,3,DEN,long pass,right,22
GB,27,2019092600,4,PHI,run,left,21
GB,28,2019092600,4,PHI,run,middle,39
GB,29,2019092600,4,PHI,run,right,17
GB,30,2019092600,4,PHI,short pass,left,37
GB,31,2019092600,4,PHI,short pass,middle,109
GB,32,2019092600,4,PHI,short pass,right,168
GB,33,2019092600,4,PHI,long pass,left,0
GB,34,2019092600,4,PHI,long pass,middle,50
GB,35,2019092600,4,PHI,long pass,right,58
GB,36,2019100611,5,DAL,run,left,18
GB,37,2019100611,5,DAL,run,middle,56
GB,38,2019100611,5,DAL,run,right,50
GB,39,2019100611,5,DAL,short pass,left,99
GB,40,2019100611,5,DAL,short pass,middle,26
GB,41,2019100611,5,DAL,short pass,right,49
GB,42,2019100611,5,DAL,long pass,left,18
GB,43,2019100611,5,DAL,long pass,middle,0
GB,44,2019100611,5,DAL,long pass,right,46
GB,45,2019101400,6,DET,run,left,27
GB,46,2019101400,6,DET,run,middle,92
GB,47,2019101400,6,DET,run,right,53
GB,48,2019101400,6,DET,short pass,left,51
GB,49,2019101400,6,DET,short pass,middle,24
GB,50,2019101400,6,DET,short pass,right,56
GB,51,2019101400,6,DET,long pass,left,81
GB,52,2019101400,6,DET,long pass,middle,0
GB,53,2019101400,6,DET,long pass,right,71
GB,54,2019102004,7,OAK,run,left,15
GB,55,2019102004,7,OAK,run,middle,22
GB,56,2019102004,7,OAK,run,right,26
GB,57,2019102004,7,OAK,short pass,left,101
GB,58,2019102004,7,OAK,short pass,middle,25
GB,59,2019102004,7,OAK,short pass,right,131
GB,60,2019102004,7,OAK,long pass,left,85
GB,61,2019102004,7,OAK,long pass,middle,0
GB,62,2019102004,7,OAK,long pass,right,87
GB,63,2019102712,8,KC,run,left,2
GB,64,2019102712,8,KC,run,middle,34
GB,65,2019102712,8,KC,run,right,85
GB,66,2019102712,8,KC,short pass,left,134
